! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  4.200000000000000E+002  9.378288882971786E-001  2.517714178534822E+000  1.481131390641838E+000  2.557419715742005E-001
  4.300000000000000E+002  9.383040325345560E-001  2.538726613672577E+000  1.487549792721829E+000  2.557438949672851E-001
  4.400000000000000E+002  9.387707424011589E-001  2.559211421188211E+000  1.493885556024728E+000  2.557458094635120E-001
  4.500000000000000E+002  9.392293596796982E-001  2.579190418137886E+000  1.500141386189635E+000  2.557477152029122E-001
  4.600000000000000E+002  9.396802033866456E-001  2.598684194096683E+000  1.506319843499601E+000  2.557496123325338E-001
  4.700000000000000E+002  9.401235718758111E-001  2.617712196887790E+000  1.512423363535433E+000  2.557515009990013E-001
  4.800000000000000E+002  9.405597447027462E-001  2.636292811583192E+000  1.518454268614586E+000  2.557533813463700E-001
  4.900000000000000E+002  9.409889842791358E-001  2.654443433134856E+000  1.524414775903980E+000  2.557552535154508E-001
  5.000000000000000E+002  9.414115373440395E-001  2.672180533152250E+000  1.530307004000456E+000  2.557571176435826E-001
  5.100000000000000E+002  9.418276362755005E-001  2.689519721341640E+000  1.536132978636953E+000  2.557589738645692E-001
  5.200000000000000E+002  9.422375002628520E-001  2.706475802086389E+000  1.541894637805560E+000  2.557608223086903E-001
  5.300000000000000E+002  9.426413363572084E-001  2.723062826604859E+000  1.547593836447248E+000  2.557626631027483E-001
  5.400000000000000E+002  9.430393404151666E-001  2.739294141080970E+000  1.553232350794734E+000  2.557644963701386E-001
  5.500000000000000E+002  9.434316979486752E-001  2.755182431124067E+000  1.558811882423049E+000  2.557663222309320E-001
  5.600000000000000E+002  9.438185848922223E-001  2.770739762879947E+000  1.564334062045015E+000  2.557681408019641E-001
  5.700000000000000E+002  9.442001682970022E-001  2.785977621083467E+000  1.569800453078577E+000  2.557699521969303E-001
  5.800000000000000E+002  9.445766069604170E-001  2.800906944315173E+000  1.575212555006718E+000  2.557717565264817E-001
  5.900000000000000E+002  9.449480519981792E-001  2.815538157699060E+000  1.580571806546533E+000  2.557735538983223E-001
  6.000000000000000E+002  9.453146473653379E-001  2.829881203256122E+000  1.585879588641363E+000  2.557753444173065E-001
  6.100000000000000E+002  9.456765303317533E-001  2.843945568108027E+000  1.591137227287872E+000  2.557771281855338E-001
  6.200000000000000E+002  9.460338319168465E-001  2.857740310707197E+000  1.596345996208606E+000  2.557789053024421E-001
  6.300000000000000E+002  9.463866772878615E-001  2.871274085253237E+000  1.601507119379441E+000  2.557806758649016E-001
  6.400000000000000E+002  9.467351861253724E-001  2.884555164441070E+000  1.606621773420540E+000  2.557824399673009E-001
  6.500000000000000E+002  9.470794729593093E-001  2.897591460672948E+000  1.611691089858734E+000  2.557841977016354E-001
  6.600000000000000E+002  9.474196474784080E-001  2.910390545854685E+000  1.616716157268661E+000  2.557859491575910E-001
  6.700000000000000E+002  9.477558148156534E-001  2.922959669885862E+000  1.621698023299595E+000  2.557876944226233E-001
  6.800000000000000E+002  9.480880758119872E-001  2.935305777943967E+000  1.626637696594340E+000  2.557894335820369E-001
  6.900000000000000E+002  9.484165272603072E-001  2.947435526653968E+000  1.631536148606323E+000  2.557911667190598E-001
  7.000000000000000E+002  9.487412621315626E-001  2.959355299226778E+000  1.636394315320573E+000  2.557928939149152E-001
