! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  5.700000000000000E+003  1.574246588142332E-008  2.933225609356357E+000  1.026714423403811E-008  2.433212715541045E-003  1.102726317830855E+000  2.037315118080375E-012
  5.800000000000000E+003  1.557054214089231E-008  2.969771088181705E+000  1.015057850100343E-008  2.406852664419980E-003  1.108959927549272E+000  2.016195590530806E-012
  5.900000000000000E+003  1.540352215863334E-008  3.006111089509305E+000  1.003721618198692E-008  2.381239849308141E-003  1.115076073640160E+000  1.995660465722516E-012
  6.000000000000000E+003  1.524118471977407E-008  3.042250001104309E+000  9.926917823141968E-009  2.356340717603271E-003  1.121078093062144E+000  1.975683992955351E-012
  6.100000000000000E+003  1.508332210386780E-008  3.078192048699292E+000  9.819552261463507E-009  2.332123756084303E-003  1.126969180577120E+000  1.956241962356292E-012
  6.200000000000000E+003  1.492973905527915E-008  3.113941304378502E+000  9.714996003550894E-009  2.308559335767805E-003  1.132752396927426E+000  1.937311589223481E-012
  6.300000000000000E+003  1.478025184732255E-008  3.149501694405437E+000  9.613132660203643E-009  2.285619570856464E-003  1.138430676429093E+000  1.918871408753936E-012
  6.400000000000000E+003  1.463468743028146E-008  3.184877006538485E+000  9.513852431028203E-009  2.263278190298842E-003  1.144006834030417E+000  1.900901180074957E-012
  6.500000000000000E+003  1.449288265461190E-008  3.220070896875182E+000  9.417051633921745E-009  2.241510420655506E-003  1.149483571880410E+000  1.883381798626318E-012
  6.600000000000000E+003  1.435468356165298E-008  3.255086896261881E+000  9.322632274896134E-009  2.220292879119493E-003  1.154863485447338E+000  1.866295216050980E-012
  6.700000000000000E+003  1.421994473505445E-008  3.289928416302267E+000  9.230501654225689E-009  2.199603475671854E-003  1.160149069223878E+000  1.849624366848279E-012
  6.800000000000000E+003  1.408852870690404E-008  3.324598754995154E+000  9.140572005355524E-009  2.179421323468843E-003  1.165342722051961E+000  1.833353101127536E-012
  6.900000000000000E+003  1.396030541321199E-008  3.359101102029294E+000  9.052760163404021E-009  2.159726656658474E-003  1.170446752097341E+000  1.817466122873508E-012
