! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  8.199999999999999E+000  8.571290050332097E-007  2.163161799757512E-002  6.908589922558041E-007  1.353788012496671E-001  1.628111738604956E-002  8.335852283281773E-011
  8.399999999999999E+000  8.527043149034469E-007  2.198121640570898E-002  6.844777587789496E-007  1.345989522732667E-001  1.657560423214221E-002  8.294105693822461E-011
  8.599999999999998E+000  8.483357544043441E-007  2.232897101604457E-002  6.782473359224679E-007  1.338291991402895E-001  1.686790914377570E-002  8.252760588518739E-011
  8.799999999999997E+000  8.440216520992391E-007  2.267493933254136E-002  6.721612227811635E-007  1.330693256926354E-001  1.715811383860134E-002  8.211814636614365E-011
  8.999999999999996E+000  8.397604382688656E-007  2.301917593796611E-002  6.662133339107408E-007  1.323191203160685E-001  1.744629548127503E-002  8.171265077742115E-011
  9.199999999999996E+000  8.355506352221766E-007  2.336173270431515E-002  6.603979643348781E-007  1.315783762966614E-001  1.773252700623694E-002  8.131108796454618E-011
  9.399999999999995E+000  8.313908488695558E-007  2.370265898272855E-002  6.547097582478000E-007  1.308468920348639E-001  1.801687741376026E-002  8.091342384332265E-011
  9.599999999999994E+000  8.272797613393047E-007  2.404200177557908E-002  6.491436809265051E-007  1.301244711576396E-001  1.829941204163061E-002  8.051962192223038E-011
  9.799999999999994E+000  8.232161244680375E-007  2.437980589294984E-002  6.436949934476534E-007  1.294109225571312E-001  1.858019281462841E-002  8.012964374498031E-011
  9.999999999999993E+000  8.191987540314797E-007  2.471611409535010E-002  6.383592298678280E-007  1.287060603761144E-001  1.885927847380279E-002  7.974344926745366E-011
  1.049999999999999E+001  8.093703366610552E-007  2.554794558644294E-002  6.255176097242369E-007  1.269890665679621E-001  1.954718042488526E-002  7.879804400823211E-011
  1.099999999999999E+001  7.998103294846837E-007  2.637145678887602E-002  6.132942574054328E-007  1.253193745025964E-001  2.022599340373599E-002  7.787373120563866E-011
  1.149999999999999E+001  7.905008231918971E-007  2.718717513908670E-002  6.016353644534069E-007  1.236962528691824E-001  2.089636222009096E-002  7.697085214742439E-011
  1.199999999999999E+001  7.814279476045593E-007  2.799556537374895E-002  5.904950604224362E-007  1.221180493978835E-001  2.155886543785869E-002  7.608905576096401E-011
  1.249999999999999E+001  7.725799029564347E-007  2.879704464705122E-002  5.798333008355165E-007  1.205828760888484E-001  2.221402371119796E-002  7.522776837463171E-011
  1.299999999999999E+001  7.639461874124110E-007  2.959199126039263E-002  5.696146805119264E-007  1.190888479336675E-001  2.286230672277406E-002  7.438635447773119E-011
  1.349999999999999E+001  7.555172564855951E-007  3.038075038633057E-002  5.598076557105566E-007  1.176341611804180E-001  2.350413922985467E-002  7.356417229145198E-011
  1.399999999999999E+001  7.472843439689406E-007  3.116363828368724E-002  5.503839699872143E-007  1.162171144412048E-001  2.413990634957232E-002  7.276059301851753E-011
  1.449999999999999E+001  7.392393482188295E-007  3.194094565638009E-002  5.413182000775591E-007  1.148361099957211E-001  2.476995816086826E-002  7.197500745959440E-011
  1.499999999999999E+001  7.313747488379244E-007  3.271294045277061E-002  5.325873835008412E-007  1.134896486603042E-001  2.539461370041856E-002  7.120682816520123E-011
