 time    0.0000000000000000     
          -2   1  3.594181142830079E+002
          -1   1  1.899974588521734E+003
 time    6200.0000000000000     
          -5   1  4.647284208602856E+001
          -4   1  7.652051962890822E+001
          -3   1  1.460065186036928E+002
          -2   1  3.713987180924416E+002
          -1   1  1.963307074805792E+003
 time    6400.0000000000000     
          -5   1  4.797196602428755E+001
          -4   1  7.898892348790525E+001
          -3   1  1.507164063005861E+002
          -2   1  3.833793219018751E+002
          -1   1  2.026639561089850E+003
 time    6600.0000000000000     
          -5   1  4.947108996254654E+001
          -4   1  8.145732734690230E+001
          -3   1  1.554262939974794E+002
          -2   1  3.953599257113087E+002
          -1   1  2.089972047373907E+003
 time    6800.0000000000000     
          -5   1  5.097021390080553E+001
          -4   1  8.392573120589934E+001
          -3   1  1.601361816943727E+002
          -2   1  4.073405295207423E+002
          -1   1  2.153304533657965E+003
 time    7000.0000000000000     
          -5   1  5.246933783906450E+001
          -4   1  8.639413506489639E+001
          -3   1  1.648460693912660E+002
          -2   1  4.193211333301759E+002
          -1   1  2.216637019942023E+003
 time    7200.0000000000000     
          -5   1  5.396846177732350E+001
          -4   1  8.886253892389342E+001
          -3   1  1.695559570881593E+002
          -2   1  4.313017371396095E+002
          -1   1  2.279969506226081E+003
 time    7400.0000000000000     
          -5   1  5.546758571558249E+001
          -4   1  9.133094278289046E+001
          -3   1  1.742658447850527E+002
          -2   1  4.432823409490432E+002
          -1   1  2.343301992510139E+003
 time    7600.0000000000000     
          -5   1  5.696670965384147E+001
          -4   1  9.379934664188750E+001
          -3   1  1.789757324819460E+002
          -2   1  4.552629447584767E+002
          -1   1  2.406634478794197E+003
 time    7800.0000000000000     
          -5   1  5.846583359210046E+001
          -4   1  9.626775050088453E+001
          -3   1  1.836856201788393E+002
          -2   1  4.672435485679104E+002
          -1   1  2.469966965078254E+003
 time    8000.0000000000000     
          -5   1  5.996495753035944E+001
          -4   1  9.873615435988157E+001
          -3   1  1.883955078757326E+002
          -2   1  4.792241523773440E+002
          -1   1  2.533299451362312E+003
 time    8200.0000000000000     
          -5   1  6.146408146861842E+001
          -4   1  1.012045582188786E+002
          -3   1  1.931053955726259E+002
          -2   1  4.912047561867776E+002
          -1   1  2.596631937646370E+003
 time    8400.0000000000000     
          -5   1  6.296320540687741E+001
          -4   1  1.036729620778756E+002
          -3   1  1.978152832695193E+002
          -2   1  5.031853599962112E+002
          -1   1  2.659964423930428E+003
 time    8600.0000000000000     
          -5   1  6.446232934513638E+001
          -4   1  1.061413659368727E+002
          -3   1  2.025251709664126E+002
          -2   1  5.151659638056448E+002
          -1   1  2.723296910214485E+003
 time    8800.0000000000000     
          -5   1  6.596145328339539E+001
          -4   1  1.086097697958697E+002
          -3   1  2.072350586633059E+002
          -2   1  5.271465676150783E+002
          -1   1  2.786629396498543E+003
 time    9000.0000000000000     
          -5   1  6.746057722165438E+001
          -4   1  1.110781736548668E+002
          -3   1  2.119449463601992E+002
          -2   1  5.391271714245121E+002
          -1   1  2.849961882782601E+003
 time    9200.0000000000000     
          -5   1  6.895970115991335E+001
          -4   1  1.135465775138638E+002
          -3   1  2.166548340570925E+002
          -2   1  5.511077752339455E+002
          -1   1  2.913294369066658E+003
 time    9400.0000000000000     
          -5   1  7.045882509817233E+001
          -4   1  1.160149813728609E+002
          -3   1  2.213647217539858E+002
          -2   1  5.630883790433793E+002
          -1   1  2.976626855350717E+003
 time    9600.0000000000000     
          -5   1  7.195794903643133E+001
          -4   1  1.184833852318579E+002
          -3   1  2.260746094508791E+002
          -2   1  5.750689828528128E+002
          -1   1  3.039959341634774E+003
 time    9800.0000000000000     
          -5   1  7.345707297469031E+001
          -4   1  1.209517890908549E+002
          -3   1  2.307844971477724E+002
          -2   1  5.870495866622464E+002
          -1   1  3.103291827918832E+003
 time    10000.000000000000     
          -5   1  7.495619691294930E+001
          -4   1  1.234201929498520E+002
          -3   1  2.354943848446657E+002
          -2   1  5.990301904716800E+002
          -1   1  3.166624314202889E+003
 time    10200.000000000000     
          -5   1  7.645532085120828E+001
          -4   1  1.258885968088490E+002
          -3   1  2.402042725415590E+002
          -2   1  6.110107942811136E+002
          -1   1  3.229956800486947E+003
 time    10400.000000000000     
          -5   1  7.795444478946726E+001
          -4   1  1.283570006678461E+002
          -3   1  2.449141602384524E+002
          -2   1  6.229913980905471E+002
          -1   1  3.293289286771005E+003
 time    10600.000000000000     
          -5   1  7.945356872772625E+001
          -4   1  1.308254045268431E+002
          -3   1  2.496240479353457E+002
          -2   1  6.349720018999808E+002
          -1   1  3.356621773055063E+003
 time    10800.000000000000     
          -5   1  8.095269266598524E+001
          -4   1  1.332938083858402E+002
          -3   1  2.543339356322390E+002
          -2   1  6.469526057094145E+002
          -1   1  3.419954259339121E+003
 time    11000.000000000000     
          -5   1  8.245181660424420E+001
