 time    0.0000000000000000     
           4   4  2.132839823634022E-007
 time    4.0000000000000027     
           1   4  2.722697254270701E-007
           2   4  1.949481664645110E-007
           3   4  1.813026528218967E-007
           4   4  2.127744340407065E-007
 time    4.2000000000000028     
           1   4  2.694254905497664E-007
           2   4  1.920667571452586E-007
           3   4  1.788160943618720E-007
           4   4  2.121833821235417E-007
 time    4.4000000000000030     
           1   4  2.665733321729171E-007
           2   4  1.892080898349522E-007
           3   4  1.763182988493149E-007
           4   4  2.115178453342160E-007
 time    4.6000000000000032     
           1   4  2.637213627924488E-007
           2   4  1.863786050362071E-007
           3   4  1.738167683751954E-007
           4   4  2.107843254407645E-007
 time    4.8000000000000034     
           1   4  2.608767199617316E-007
           2   4  1.835837506643972E-007
           3   4  1.713181328822533E-007
           4   4  2.099888379523120E-007
 time    5.0000000000000036     
           1   4  2.580455444043699E-007
           2   4  1.808280376173713E-007
           3   4  1.688282072487305E-007
           4   4  2.091369532152393E-007
 time    5.2000000000000037     
           1   4  2.552330347947070E-007
           2   4  1.781151273759336E-007
           3   4  1.663520621392010E-007
           4   4  2.082338353335600E-007
 time    5.4000000000000039     
           1   4  2.524435368601818E-007
           2   4  1.754479296778387E-007
           3   4  1.638940969714554E-007
           4   4  2.072842759955923E-007
 time    5.6000000000000041     
           1   4  2.496806433802704E-007
           2   4  1.728286989427283E-007
           3   4  1.614581097463104E-007
           4   4  2.062927235092764E-007
 time    5.8000000000000043     
           1   4  2.469472927973669E-007
           2   4  1.702591240481209E-007
           3   4  1.590473616103592E-007
           4   4  2.052633080996916E-007
 time    6.0000000000000044     
           1   4  2.442458605439009E-007
           2   4  1.677404092813225E-007
           3   4  1.566646355196654E-007
           4   4  2.041998644445610E-007
 time    6.2000000000000046     
           1   4  2.415782407379691E-007
           2   4  1.652733459882302E-007
           3   4  1.543122890661217E-007
           4   4  2.031059521509378E-007
 time    6.4000000000000048     
           1   4  2.389459177866660E-007
           2   4  1.628583752831466E-007
           3   4  1.519923018274414E-007
           4   4  2.019848746243493E-007
 time    6.6000000000000050     
           1   4  2.363500283752242E-007
           2   4  1.604956425607444E-007
           3   4  1.497063177107066E-007
           4   4  2.008396966023991E-007
 time    6.8000000000000052     
           1   4  2.337914147331041E-007
           2   4  1.581850446808721E-007
           3   4  1.474556827790803E-007
           4   4  1.996732605135358E-007
 time    7.0000000000000053     
           1   4  2.312706701998555E-007
           2   4  1.559262707006594E-007
           3   4  1.452414790311162E-007
           4   4  1.984882017596025E-007
 time    7.5000000000000053     
           1   4  2.251369839869126E-007
           2   4  1.505094360528246E-007
           3   4  1.398839518977992E-007
           4   4  1.954766101704072E-007
 time    8.0000000000000053     
           1   4  2.192525742856435E-007
           2   4  1.454035038346852E-007
           3   4  1.347624702993890E-007
           4   4  1.923870038490767E-007
 time    8.5000000000000053     
           1   4  2.136061319622490E-007
           2   4  1.405917056865272E-007
           3   4  1.298811958123782E-007
           4   4  1.892538832331446E-007
 time    9.0000000000000053     
           1   4  2.081901317517366E-007
           2   4  1.360576037858155E-007
           3   4  1.252387644846963E-007
           4   4  1.861021896233845E-007
 time    9.5000000000000053     
           1   4  2.029968775471277E-007
           2   4  1.317844411675016E-007
           3   4  1.208302347523223E-007
           4   4  1.829511127022049E-007
 time    10.000000000000005     
           1   4  1.980179911774827E-007
           2   4  1.277554643263609E-007
           3   4  1.166483510740183E-007
           4   4  1.798158860943855E-007
 time    10.500000000000005     
           1   4  1.932446185017374E-007
           2   4  1.239543036448070E-007
           3   4  1.126843751382477E-007
           4   4  1.767087249022102E-007
 time    11.000000000000005     
           1   4  1.886677026640133E-007
           2   4  1.203652480961820E-007
           3   4  1.089286630005188E-007
           4   4  1.736394080174491E-007
 time    11.500000000000005     
           1   4  1.842781975358068E-007
           2   4  1.169734136903326E-007
           3   4  1.053710808564601E-007
           4   4  1.706156995178062E-007
 time    12.000000000000005     
           1   4  1.800672147606407E-007
           2   4  1.137648317834019E-007
           3   4  1.020013087252432E-007
           4   4  1.676436823094333E-007
 time    12.500000000000005     
           1   4  1.760261194544973E-007
           2   4  1.107264815901762E-007
           3   4  9.880906171765105E-008
           4   4  1.647280334573561E-007
 time    13.000000000000005     
           1   4  1.721465894579872E-007
           2   4  1.078462853270275E-007
           3   4  9.578424907258454E-008
           4   4  1.618722552226330E-007
 time    13.500000000000005     
           1   4  1.684206493894670E-007
           2   4  1.051130792081236E-007
           3   4  9.291708576909385E-008
           4   4  1.590788701332584E-007
 time    14.000000000000005     
           1   4  1.648406874541187E-007
           2   4  1.025165696019043E-007
           3   4  9.019816798048814E-008
           4   4  1.563495860114511E-007
 time    14.500000000000005     
           1   4  1.613994605379570E-007
           2   4  1.000472808209395E-007
           3   4  8.761852107335202E-008
           4   4  1.536854356214872E-007
 time    15.000000000000005     
           1   4  1.580900914180459E-007
           2   4  9.769649898921368E-008
           3   4  8.516962690861475E-008
           4   4  1.510868947858844E-007
 time    15.500000000000005     
           1   4  1.549060607467694E-007
           2   4  9.545621498448538E-008
           3   4  8.284343569442363E-008
           4   4  1.485539822064081E-007
 time    16.000000000000007     
           1   4  1.518411956574224E-007
           2   4  9.331906842665750E-008
           3   4  8.063236646283322E-008
           4   4  1.460863437337295E-007
 time    16.500000000000007     
           1   4  1.488896562768001E-007
           2   4  9.127829395842054E-008
           3   4  7.852929931911568E-008
           4   4  1.436833234193695E-007
 time    17.000000000000007     
           1   4  1.460459210397971E-007
           2   4  8.932767055712489E-008
           3   4  7.652756188843347E-008
           4   4  1.413440233370964E-007
 time    17.500000000000007     
           1   4  1.433047714280724E-007
           2   4  8.746147426566790E-008
           3   4  7.462091181703947E-008
           4   4  1.390673538665338E-007
 time    18.000000000000007     
           1   4  1.406612765633024E-007
           2   4  8.567443449088780E-008
           3   4  7.280351674094963E-008
           4   4  1.368520758808771E-007
 time    19.000000000000007     
           1   4  1.356548693636169E-007
           2   4  8.232309435726087E-008
           3   4  6.942059020945852E-008
           4   4  1.326122247378840E-007
 time    20.000000000000007     
           1   4  1.309863592628556E-007
           2   4  7.923426135307668E-008
           3   4  6.633212640547034E-008
           4   4  1.285942043560807E-007
 time    21.000000000000007     
           1   4  1.266243257404064E-007
           2   4  7.637827741052055E-008
           3   4  6.350502279876088E-008
           4   4  1.247906749566682E-007
 time    22.000000000000007     
           1   4  1.225415161900627E-007
           2   4  7.372991651001961E-008
           3   4  6.090988107272744E-008
           4   4  1.211898648005303E-007
 time    23.000000000000007     
           1   4  1.187136146082238E-007
           2   4  7.126744009982055E-008
           3   4  5.852108527815042E-008
           4   4  1.177796346111001E-007
 time    24.000000000000007     
           1   4  1.151188420348596E-007
           2   4  6.897201375654506E-008
           3   4  5.631633727598379E-008
           4   4  1.145481244540801E-007
 time    25.000000000000007     
           1   4  1.117376601776184E-007
