! time                    visible_loop_density    visible_loop_diameter   
  3.630000000000000E+002  8.714759346703871E-005  1.148299789140834E+000
  3.640000000000000E+002  8.760367218673552E-005  1.148446467536134E+000
  3.660000000000000E+002  8.851935435874906E-005  1.148740547469919E+000
  3.680000000000000E+002  8.943853889456357E-005  1.149033810904195E+000
  3.700000000000000E+002  9.036120337430338E-005  1.149326261555444E+000
  3.750000000000000E+002  9.268936132714871E-005  1.150063459344113E+000
  3.800000000000000E+002  9.503866959399700E-005  1.150795309072607E+000
  3.900000000000000E+002  9.981975392425990E-005  1.152273595579212E+000
  4.000000000000000E+002  1.046806037048884E-004  1.153729147062616E+000
  4.200000000000000E+002  1.147047972062840E-004  1.156683329458090E+000
  4.400000000000000E+002  1.250112742606482E-004  1.159539532391730E+000
  4.600000000000000E+002  1.355809219424684E-004  1.162304594790041E+000
  4.800000000000000E+002  1.463957172240740E-004  1.164984469485619E+000
  5.000000000000000E+002  1.574386970056572E-004  1.167584392615951E+000
  5.500000000000000E+002  1.862857303995562E-004  1.174245685001092E+000
  6.000000000000000E+002  2.161617944608746E-004  1.180362699129520E+000
  6.500000000000000E+002  2.468891589429885E-004  1.186022527332308E+000
  7.000000000000000E+002  2.783179856278139E-004  1.191289829790682E+000
  7.500000000000000E+002  3.103219135450954E-004  1.196214537293158E+000
  8.000000000000000E+002  3.427942855668419E-004  1.200836412590534E+000
  8.500000000000000E+002  3.756449640290590E-004  1.205187907275387E+000
  9.000000000000000E+002  4.087976621933126E-004  1.209296035227510E+000
  9.050000000000000E+002  4.121156916690300E-004  1.209674817154476E+000
  9.100000000000000E+002  4.154363997051545E-004  1.210051808042830E+000
  9.200000000000000E+002  4.220880824056597E-004  1.210804627665031E+000
  9.400000000000000E+002  4.354292552416633E-004  1.212304721297295E+000
  9.600000000000000E+002  4.488045603371910E-004  1.213775672986203E+000
  9.800000000000000E+002  4.622105348490876E-004  1.215218348542826E+000
  1.000000000000000E+003  4.756439319373617E-004  1.216633579481863E+000
  1.050000000000000E+003  5.093623876796835E-004  1.220147613746674E+000
  1.100000000000000E+003  5.431762712348378E-004  1.223491461731463E+000
  1.200000000000000E+003  6.109756939844131E-004  1.229934293631875E+000
  1.300000000000000E+003  6.787557205813640E-004  1.235775475386069E+000
  1.400000000000000E+003  7.463762285900262E-004  1.241105627090149E+000
  1.500000000000000E+003  8.137347535868752E-004  1.245996003920789E+000
  1.600000000000000E+003  8.807566356640878E-004  1.250503900350500E+000
  1.700000000000000E+003  9.473879052718956E-004  1.254676207157265E+000
  1.800000000000000E+003  1.013590096767201E-003  1.258551857234451E+000
  2.000000000000000E+003  1.144131719059692E-003  1.265719334329707E+000
  2.200000000000000E+003  1.272726818246598E-003  1.271970138010535E+000
  2.400000000000000E+003  1.399359362004912E-003  1.277482265869069E+000
  2.600000000000000E+003  1.524053693949490E-003  1.282387572960820E+000
  2.800000000000000E+003  1.646857313343682E-003  1.286786546262837E+000
  3.000000000000000E+003  1.767830435585380E-003  1.290757519893976E+000
  3.200000000000000E+003  1.887039599742712E-003  1.294362705247766E+000
  3.400000000000000E+003  2.004553731777702E-003  1.297652287014901E+000
  3.500000000000000E+003  2.062897877924246E-003  1.299180460714244E+000
  3.600000000000000E+003  2.120837527099417E-003  1.300645877733495E+000
  3.700000000000000E+003  2.178381292549732E-003  1.302052391718013E+000
  3.800000000000000E+003  2.235537633780415E-003  1.303403539694078E+000
  4.000000000000000E+003  2.348357696585496E-003  1.305966268701368E+000
  4.500000000000000E+003  2.621862820981071E-003  1.311660340378282E+000
  5.000000000000000E+003  2.887640740965137E-003  1.316428279506503E+000
  5.500000000000000E+003  3.146403939092941E-003  1.320481374796487E+000
  6.000000000000000E+003  3.398772362730322E-003  1.323969192240991E+000
  6.500000000000000E+003  3.645285500603628E-003  1.327001127003175E+000
  7.000000000000000E+003  3.886414190652689E-003  1.329659351780612E+000
  7.500000000000000E+003  4.122571062715566E-003  1.332006976154106E+000
  8.000000000000000E+003  4.354119413664220E-003  1.334093389920938E+000
  8.500000000000000E+003  4.581380627322098E-003  1.335957876258976E+000
  9.000000000000000E+003  4.804640341277916E-003  1.337632122444121E+000
  1.000000000000000E+004  5.236797846616313E-003  1.340495807514272E+000
  1.100000000000000E+004  5.656187153915475E-003  1.342860592258315E+000
  1.200000000000000E+004  6.064123874008549E-003  1.344837165466234E+000
  1.300000000000000E+004  6.461707652093657E-003  1.346505880206102E+000
  1.400000000000000E+004  6.849867363158175E-003  1.347926596886123E+000
  1.500000000000000E+004  7.229395378096967E-003  1.349144881674758E+000
